Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
1245;DEATH;Suicide;3;4;-302,43;0,2881;0,50;11;0;1;2
1246;DEATH;Suicide;3;4;-302,38;0,2878;0,50;10;0;2;2
1247;DEATH;Suicide;3;4;-302,38;0,2875;0,25;9;0;2;2
1248;DEATH;Suicide;3;4;-302,38;0,2872;0,25;16;0;2;2
1249;DEATH;Suicide;3;4;-302,38;0,2869;0,25;9;0;2;2
1250;DEATH;Suicide;3;9;-303,13;0,2866;0,33;11;1;2;2
1251;DEATH;Suicide;3;4;-302,38;0,2863;0,50;14;0;2;2
1252;DEATH;Suicide;3;4;-302,43;0,2860;0,00;12;0;2;2
1253;DEATH;Suicide;3;7;-297,76;0,2858;0,43;12;1;2;4
1254;DEATH;Suicide;3;4;-302,38;0,2855;0,00;14;0;1;2
1255;DEATH;Suicide;3;10;-299,99;0,2852;0,00;8;1;3;6
1256;DEATH;Suicide;3;4;-302,38;0,2849;0,00;14;0;2;2
1257;DEATH;Suicide;3;6;-303,00;0,2846;0,50;9;0;2;2
1258;DEATH;Suicide;3;4;-302,43;0,2843;0,25;9;0;2;2
1259;DEATH;Suicide;3;14;-300,78;0,2840;0,36;12;1;4;6
1260;DEATH;Suicide;3;7;-292,66;0,2838;0,14;12;2;2;4
1261;DEATH;Suicide;3;4;-302,38;0,2835;0,50;16;0;1;2
1262;DEATH;Suicide;3;4;-302,38;0,2832;0,25;10;0;1;2
1263;DEATH;Suicide;3;4;-302,38;0,2829;0,50;11;0;1;2
1264;DEATH;Suicide;3;12;-295,91;0,2826;0,58;11;1;1;2
1265;DEATH;Suicide;3;4;-302,38;0,2823;0,25;9;0;2;2
1266;DEATH;Suicide;3;10;-294,19;0,2821;0,20;12;3;3;4
1267;DEATH;Suicide;3;11;-306,30;0,2818;0,45;12;1;2;4
1268;DEATH;Suicide;3;5;-295,44;0,2815;0,20;13;1;2;2
1269;DEATH;Suicide;3;4;-302,38;0,2812;1,00;12;0;2;2
1270;DEATH;Suicide;3;4;-302,43;0,2809;0,00;12;0;2;2
1271;DEATH;Suicide;3;4;-302,38;0,2807;0,25;13;0;2;2
1272;DEATH;Suicide;3;4;-302,38;0,2804;0,50;11;0;2;2
1273;DEATH;Suicide;3;5;-302,94;0,2801;0,60;12;0;1;2
1274;DEATH;Suicide;3;4;-302,38;0,2798;0,25;13;0;1;2
1275;DEATH;Suicide;3;7;-304,71;0,2795;0,43;7;0;2;4
1276;DEATH;Suicide;3;4;-302,38;0,2793;0,00;12;0;2;2
1277;DEATH;Suicide;3;4;-302,38;0,2790;0,00;12;0;2;2
1278;DEATH;Suicide;3;4;-302,38;0,2787;0,25;10;0;2;2
1279;DEATH;Suicide;3;4;-302,38;0,2784;0,25;11;0;1;2
1280;DEATH;Suicide;3;4;-302,38;0,2781;0,25;10;0;2;2
1281;DEATH;Suicide;3;4;-302,38;0,2779;0,25;8;0;2;2
1282;DEATH;Suicide;3;4;-302,38;0,2776;0,25;16;0;1;2
1283;DEATH;Suicide;3;4;-302,38;0,2773;0,25;13;0;2;2
1284;DEATH;Suicide;3;11;-299,30;0,2770;0,27;12;2;2;4
1285;DEATH;Suicide;3;11;-298,35;0,2768;0,18;12;2;2;4
1286;DEATH;Suicide;3;12;-293,51;0,2765;0,42;12;3;3;4
1287;DEATH;Suicide;3;4;-302,43;0,2762;0,25;8;0;2;2
1288;DEATH;Suicide;3;4;-302,43;0,2759;0,00;14;0;2;2
1289;DEATH;Suicide;3;6;-295,90;0,2756;0,50;14;1;1;2
1290;DEATH;Suicide;3;4;-302,33;0,2754;0,50;9;0;2;2
1291;DEATH;Suicide;3;10;-298,74;0,2751;0,60;13;1;2;4
1292;DEATH;Suicide;3;4;-302,38;0,2748;0,25;9;0;2;2
1293;DEATH;Suicide;3;4;-302,38;0,2745;0,00;10;0;2;2
1294;DEATH;Suicide;3;4;-302,43;0,2743;0,25;8;0;2;2
1295;DEATH;Suicide;3;7;-292,71;0,2740;0,14;12;2;3;4
1296;DEATH;Suicide;3;4;-302,38;0,2737;0,00;13;0;2;2
1297;DEATH;Suicide;3;4;-302,43;0,2735;0,25;12;0;2;2
1298;DEATH;Suicide;3;4;-302,38;0,2732;0,25;13;0;1;2
1299;DEATH;Suicide;3;14;-295,28;0,2729;0,29;9;3;4;6
1300;DEATH;Suicide;3;4;-302,38;0,2726;0,00;7;0;2;2
1301;DEATH;Suicide;3;4;-302,38;0,2724;0,25;16;0;2;2
1302;DEATH;Suicide;3;5;-302,94;0,2721;0,80;13;0;1;2
1303;DEATH;Suicide;3;4;-302,38;0,2718;0,50;11;0;2;2
1304;DEATH;Suicide;3;13;-293,17;0,2715;0,15;10;3;3;6
1305;DEATH;Suicide;3;5;-295,44;0,2713;0,20;10;1;2;2
1306;DEATH;Suicide;3;4;-302,43;0,2710;0,25;10;0;2;2
1307;DEATH;Suicide;3;4;-302,43;0,2707;0,25;7;0;2;2
1308;DEATH;Suicide;3;4;-302,38;0,2705;0,00;12;0;2;2
1309;DEATH;Suicide;3;5;-302,89;0,2702;0,40;14;0;2;2
1310;DEATH;Suicide;3;5;-295,44;0,2699;0,60;9;1;1;2
1311;DEATH;Suicide;3;4;-302,38;0,2696;0,75;12;0;1;2
1312;DEATH;Suicide;3;4;-302,43;0,2694;0,25;15;0;1;2
1313;DEATH;Suicide;3;15;-299,49;0,2691;0,53;7;2;2;4
1314;DEATH;Suicide;3;4;-302,43;0,2688;0,25;14;0;2;2
1315;DEATH;Suicide;3;4;-302,43;0,2686;0,25;12;0;1;2
1316;DEATH;Suicide;3;4;-302,38;0,2683;0,25;12;0;2;2
1317;DEATH;Suicide;3;7;-295,56;0,2680;0,43;8;1;1;2
1318;DEATH;Suicide;3;5;-295,39;0,2678;0,60;12;1;1;2
1319;DEATH;Suicide;3;4;-302,38;0,2675;0,00;12;0;1;2
1320;DEATH;Suicide;3;5;-302,89;0,2672;0,60;11;0;2;2
1321;DEATH;Suicide;3;4;-302,38;0,2670;0,75;14;0;2;2
1322;DEATH;Suicide;3;4;-302,38;0,2667;0,00;10;0;2;2
1323;DEATH;Suicide;3;7;-292,71;0,2664;0,29;9;2;2;4
1324;DEATH;Suicide;3;4;-302,38;0,2662;0,00;8;0;2;2
1325;DEATH;Suicide;3;4;-302,38;0,2659;0,50;11;0;1;2
1326;DEATH;Suicide;3;7;-292,76;0,2656;0,14;10;2;2;4
1327;DEATH;Suicide;3;10;-304,89;0,2654;0,20;13;0;3;4
1328;DEATH;Suicide;3;4;-302,38;0,2651;0,25;8;0;1;2
1329;DEATH;Suicide;3;4;-302,38;0,2648;0,25;13;0;1;2
1330;DEATH;Suicide;3;4;-302,38;0,2646;0,25;16;0;2;2
1331;DEATH;Suicide;3;5;-302,89;0,2643;0,20;13;0;2;2
1332;DEATH;Suicide;3;4;-302,43;0,2640;0,50;11;0;1;2
1333;DEATH;Suicide;3;5;-295,49;0,2638;0,40;14;1;1;2
1334;DEATH;Suicide;3;4;-302,38;0,2635;0,25;13;0;1;2
1335;DEATH;Suicide;3;4;-302,38;0,2633;0,25;9;0;1;2
1336;DEATH;Suicide;3;4;-302,38;0,2630;0,00;17;0;2;2
1337;DEATH;Suicide;3;5;-295,39;0,2627;0,40;10;1;2;2
1338;DEATH;Suicide;3;4;-302,43;0,2625;0,50;10;0;2;2
1339;DEATH;Suicide;3;11;-305,40;0,2622;0,36;14;2;2;4
1340;DEATH;Suicide;3;7;-297,71;0,2619;0,14;10;1;3;4
1341;DEATH;Suicide;3;13;-300,67;0,2617;0,38;10;2;2;4
1342;DEATH;Suicide;3;5;-302,44;0,2614;0,40;8;0;1;2
1343;DEATH;Suicide;3;8;-304,77;0,2612;0,00;9;0;2;4
1344;DEATH;Suicide;3;10;-288,04;0,2609;0,30;12;3;4;6
1345;DEATH;Suicide;3;5;-302,89;0,2606;0,20;11;0;2;2
1346;DEATH;Suicide;3;4;-302,33;0,2604;0,50;10;0;2;2
1347;DEATH;Suicide;3;4;-302,38;0,2601;0,50;11;0;2;2
1348;DEATH;Suicide;3;5;-295,44;0,2598;0,20;15;1;2;2
1349;DEATH;Suicide;3;6;-302,50;0,2596;0,67;13;0;1;2
1350;DEATH;Suicide;3;5;-295,39;0,2593;0,60;9;1;1;2
1351;DEATH;Suicide;3;5;-295,49;0,2591;0,40;12;1;1;2
1352;DEATH;Suicide;3;4;-302,38;0,2588;0,25;5;0;1;2
1353;DEATH;KilledByTarget;3;31;-127,75;0,2586;0,13;10;4;2;5
1354;DEATH;Suicide;3;4;-302,38;0,2583;0,00;11;0;2;2
1355;DEATH;Suicide;3;4;-302,38;0,2580;0,25;12;0;1;2
1356;DEATH;Suicide;3;4;-302,38;0,2578;0,00;12;0;2;2
1357;DEATH;Suicide;3;4;-302,38;0,2575;0,25;10;0;1;2
1358;DEATH;Suicide;3;9;-298,28;0,2573;0,11;10;2;3;4
1359;DEATH;Suicide;3;4;-302,38;0,2570;0,25;5;0;1;2
1360;DEATH;Suicide;3;7;-304,71;0,2567;0,00;8;0;2;4
1361;DEATH;Suicide;3;13;-290,37;0,2565;0,23;11;3;4;8
1362;DEATH;Suicide;3;5;-302,89;0,2562;0,20;14;0;1;2
1363;DEATH;Suicide;3;5;-302,94;0,2560;0,40;14;0;1;2
1364;DEATH;Suicide;3;10;-293,04;0,2557;0,10;12;2;4;6
1365;DEATH;Suicide;3;4;-302,38;0,2555;0,50;12;0;1;2
1366;DEATH;Suicide;3;4;-302,43;0,2552;0,00;14;0;2;2
1367;DEATH;Suicide;3;4;-302,38;0,2550;0,50;11;0;2;2
1368;DEATH;Suicide;3;4;-302,38;0,2547;0,50;12;0;1;2
1369;DEATH;Suicide;3;7;-295,61;0,2544;0,43;11;1;1;2
1370;DEATH;Suicide;3;4;-302,43;0,2542;0,50;10;0;1;2
1371;DEATH;Suicide;3;10;-299,24;0,2539;0,20;14;3;3;4
1372;DEATH;Suicide;3;5;-302,94;0,2537;0,40;9;0;2;2
1373;DEATH;Suicide;3;12;-298,06;0,2534;0,17;11;2;3;4
1374;DEATH;Suicide;3;12;-290,86;0,2532;0,25;11;4;1;2
1375;DEATH;Suicide;3;5;-302,89;0,2529;0,40;8;0;1;2
1376;DEATH;Suicide;3;4;-302,38;0,2527;0,50;8;0;1;2
1377;DEATH;Suicide;3;12;-293,61;0,2524;0,25;10;2;3;6
1378;DEATH;Suicide;3;4;-302,38;0,2522;0,00;13;0;1;2
1379;DEATH;Suicide;3;7;-292,71;0,2519;0,14;12;2;2;4
1380;DEATH;Suicide;3;5;-295,49;0,2517;0,60;10;1;1;2
1381;DEATH;Suicide;3;15;-293,09;0,2514;0,47;12;3;2;4
1382;DEATH;Suicide;3;4;-302,38;0,2512;0,00;11;0;1;2
1383;DEATH;Suicide;3;4;-302,38;0,2509;0,25;7;0;1;2
1384;DEATH;Suicide;3;4;-302,38;0,2507;0,50;12;0;2;2
1385;DEATH;Suicide;3;5;-295,39;0,2504;0,40;11;1;1;2
1386;DEATH;Suicide;3;4;-302,38;0,2502;0,50;13;0;1;2
1387;DEATH;Suicide;3;4;-302,38;0,2499;0,25;12;0;1;2
1388;DEATH;Suicide;3;4;-302,38;0,2497;0,25;11;0;2;2
1389;DEATH;Suicide;3;4;-302,38;0,2494;0,00;10;0;1;2
1390;DEATH;Suicide;3;7;-297,71;0,2492;0,14;10;1;2;4
1391;DEATH;Suicide;3;8;-293,22;0,2489;0,25;10;2;3;4
1392;DEATH;Suicide;3;9;-305,23;0,2487;0,11;11;0;3;4
1393;DEATH;Suicide;3;8;-304,77;0,2484;0,13;13;0;2;4
1394;DEATH;Suicide;3;4;-302,38;0,2482;0,00;10;0;2;2
1395;DEATH;Suicide;3;4;-302,38;0,2479;0,25;14;0;1;2
1396;DEATH;Suicide;3;8;-290,67;0,2477;0,38;11;2;1;2
1397;DEATH;Suicide;3;4;-302,43;0,2474;0,50;13;0;1;2
1398;DEATH;Suicide;3;4;-302,38;0,2472;0,25;11;0;1;2
1399;DEATH;Suicide;3;5;-302,39;0,2469;0,20;12;0;2;2
1400;DEATH;Suicide;3;4;-302,43;0,2467;0,00;14;0;1;2
1401;DEATH;Suicide;3;13;-296,77;0,2464;0,23;8;2;1;2
1402;DEATH;Suicide;3;4;-302,38;0,2462;0,50;17;0;1;2
1403;DEATH;Suicide;3;34;-336,43;0,2459;0,18;10;3;3;4
1404;DEATH;Suicide;3;14;-309,08;0,2457;0,14;11;2;1;2
1405;DEATH;Suicide;3;4;-302,38;0,2454;0,50;11;0;1;2
1406;DEATH;Suicide;3;4;-302,38;0,2452;0,25;13;0;1;2
1407;DEATH;Suicide;3;7;-292,66;0,2450;0,14;14;2;2;4
1408;DEATH;Suicide;3;4;-302,38;0,2447;0,00;13;0;2;2
1409;DEATH;Suicide;3;4;-302,43;0,2445;0,50;15;0;2;2
1410;DEATH;Suicide;3;4;-302,38;0,2442;0,00;7;0;2;2
1411;DEATH;Suicide;3;10;-293,34;0,2440;0,30;15;3;3;4
1412;DEATH;Suicide;3;19;-305,13;0,2437;0,37;10;2;3;6
1413;DEATH;Suicide;3;5;-295,39;0,2435;0,40;14;1;2;2
1414;DEATH;Suicide;3;4;-302,38;0,2432;0,00;10;0;1;2
1415;DEATH;Suicide;3;13;-307,27;0,2430;0,23;11;1;4;6
1416;DEATH;Suicide;3;4;-302,38;0,2428;0,00;17;0;2;2
1417;DEATH;Suicide;3;4;-302,38;0,2425;0,00;16;0;2;2
1418;DEATH;Suicide;3;4;-302,38;0,2423;0,25;7;0;2;2
1419;DEATH;Suicide;3;4;-302,38;0,2420;0,50;10;0;1;2
1420;DEATH;Suicide;3;5;-295,39;0,2418;0,20;13;1;1;2
1421;DEATH;Suicide;3;4;-302,38;0,2415;0,00;12;0;2;2
1422;DEATH;Suicide;3;4;-302,38;0,2413;0,25;14;0;2;2
1423;DEATH;Suicide;3;4;-302,38;0,2411;0,25;14;0;1;2
1424;DEATH;Suicide;3;4;-302,38;0,2408;0,25;12;0;2;2
1425;DEATH;Suicide;3;4;-302,43;0,2406;0,25;12;0;1;2
1426;DEATH;Suicide;3;4;-302,38;0,2403;0,25;10;0;2;2
1427;DEATH;Suicide;3;7;-304,71;0,2401;0,14;10;0;2;4
1428;DEATH;Suicide;3;4;-302,38;0,2399;0,00;11;0;2;2
1429;DEATH;Suicide;3;9;-297,83;0,2396;0,33;11;2;2;4
1430;DEATH;Suicide;3;4;-302,38;0,2394;0,50;13;0;2;2
1431;DEATH;Suicide;3;7;-292,66;0,2391;0,14;14;2;3;4
1432;DEATH;Suicide;3;8;-304,77;0,2389;0,25;9;0;3;4
1433;DEATH;Suicide;3;7;-297,71;0,2387;0,14;14;1;2;4
1434;DEATH;Suicide;3;4;-302,38;0,2384;0,00;16;0;1;2
1435;DEATH;Suicide;3;4;-302,38;0,2382;0,00;13;0;2;2
1436;DEATH;Suicide;3;5;-302,44;0,2379;0,40;12;0;1;2
1437;DEATH;Suicide;3;4;-302,38;0,2377;0,25;7;0;1;2
1438;DEATH;Suicide;3;7;-292,66;0,2375;0,43;12;2;3;4
1439;DEATH;Suicide;3;11;-305,40;0,2372;0,27;14;1;2;4
1440;DEATH;Suicide;3;5;-302,89;0,2370;0,20;13;0;1;2
1441;DEATH;Suicide;3;4;-302,38;0,2368;0,25;10;0;2;2
1442;DEATH;Suicide;3;7;-297,71;0,2365;0,14;12;1;2;4
1443;DEATH;Suicide;3;5;-302,94;0,2363;0,40;13;0;1;2
1444;DEATH;Suicide;3;4;-302,38;0,2361;0,25;14;0;2;2
1445;DEATH;Suicide;3;4;-302,43;0,2358;0,25;15;0;2;2
1446;DEATH;Suicide;3;4;-302,38;0,2356;0,25;11;0;1;2
1447;DEATH;Suicide;3;14;-293,58;0,2353;0,36;13;3;2;4
1448;DEATH;Suicide;3;8;-304,77;0,2351;0,00;9;0;2;4
1449;DEATH;Suicide;3;4;-302,38;0,2349;0,25;17;0;1;2
1450;DEATH;Suicide;3;7;-296,41;0,2346;0,43;8;1;2;2
1451;DEATH;Suicide;3;5;-295,39;0,2344;0,20;16;1;1;2
1452;DEATH;Suicide;3;4;-302,38;0,2342;0,25;13;0;1;2
1453;DEATH;Suicide;3;7;-292,71;0,2339;0,00;9;2;2;4
1454;DEATH;Suicide;3;4;-302,38;0,2337;0,00;6;0;2;2
1455;DEATH;Suicide;3;7;-297,71;0,2335;0,14;14;1;2;4
1456;DEATH;Suicide;3;29;-306,33;0,2332;0,14;11;3;5;10
1457;DEATH;Suicide;3;7;-297,71;0,2330;0,14;10;1;2;4
1458;DEATH;Suicide;3;14;-298,08;0,2328;0,07;9;1;3;4
1459;DEATH;Suicide;3;4;-302,38;0,2325;0,00;9;0;2;2
1460;DEATH;Suicide;3;4;-302,43;0,2323;0,50;15;0;2;2
1461;DEATH;Suicide;3;4;-302,38;0,2321;0,25;16;0;2;2
1462;DEATH;Suicide;3;4;-302,38;0,2318;0,25;14;0;2;2
1463;DEATH;Suicide;3;4;-302,38;0,2316;0,50;12;0;2;2
1464;DEATH;Suicide;3;4;-302,38;0,2314;0,25;9;0;1;2
1465;DEATH;Suicide;3;4;-302,38;0,2311;0,25;11;0;1;2
1466;DEATH;Suicide;3;11;-299,85;0,2309;0,09;14;2;2;4
1467;DEATH;Suicide;3;4;-302,38;0,2307;0,25;14;0;2;2
1468;DEATH;Suicide;3;4;-302,38;0,2305;0,25;10;0;2;2
1469;DEATH;Suicide;3;6;-295,90;0,2302;0,33;7;1;1;2
1470;DEATH;Suicide;3;18;-310,87;0,2300;0,11;8;1;4;6
1471;DEATH;Suicide;3;4;-302,38;0,2298;0,25;13;0;1;2
1472;DEATH;Suicide;3;8;-297,72;0,2295;0,25;9;1;3;4
1473;DEATH;Suicide;3;4;-302,38;0,2293;0,50;11;0;1;2
1474;DEATH;Suicide;3;4;-302,38;0,2291;0,75;13;0;1;2
1475;DEATH;Suicide;3;4;-302,43;0,2288;0,25;9;0;2;2
1476;DEATH;Suicide;3;4;-302,38;0,2286;0,00;13;0;1;2
1477;DEATH;Suicide;3;8;-304,77;0,2284;0,13;13;0;3;4
1478;DEATH;Suicide;3;4;-302,43;0,2282;0,00;7;0;2;2
1479;DEATH;Suicide;3;5;-295,39;0,2279;0,40;16;1;1;2
1480;DEATH;Suicide;3;4;-302,38;0,2277;0,25;13;0;1;2
1481;DEATH;Suicide;3;8;-304,77;0,2275;0,25;13;0;3;4
1482;DEATH;Suicide;3;4;-302,38;0,2272;0,00;10;0;2;2
1483;DEATH;Suicide;3;13;-307,27;0,2270;0,15;11;1;3;6
1484;DEATH;Suicide;3;13;-296,32;0,2268;0,15;12;3;2;4
1485;DEATH;Suicide;3;9;-293,68;0,2266;0,00;11;3;3;4
1486;DEATH;Suicide;3;4;-302,38;0,2263;0,25;8;0;2;2
1487;DEATH;Suicide;3;4;-302,38;0,2261;0,00;13;0;1;2
1488;DEATH;Suicide;3;4;-302,38;0,2259;0,00;12;0;2;2
1489;DEATH;Suicide;3;7;-304,71;0,2257;0,14;11;0;3;4
1490;DEATH;Suicide;3;4;-302,38;0,2254;0,25;12;0;2;2
1491;DEATH;Suicide;3;4;-302,38;0,2252;0,25;12;0;2;2
1492;DEATH;Suicide;3;4;-302,38;0,2250;0,25;9;0;1;2
1493;DEATH;Suicide;3;4;-302,38;0,2248;0,00;16;0;1;2
1494;DEATH;Suicide;3;4;-302,38;0,2245;0,00;11;0;2;2
1495;DEATH;Suicide;3;4;-302,38;0,2243;0,25;12;0;2;2
1496;DEATH;Suicide;3;4;-302,38;0,2241;0,00;6;0;2;2
1497;DEATH;Suicide;3;7;-292,66;0,2239;0,29;15;2;2;4
1498;DEATH;Suicide;3;12;-305,41;0,2236;0,08;12;1;1;2
1499;DEATH;Suicide;3;4;-302,38;0,2234;0,00;14;0;2;2
1500;DEATH;Suicide;3;5;-295,44;0,2232;0,40;9;1;2;2
1501;DEATH;Suicide;3;4;-302,38;0,2230;0,25;7;0;2;2
1502;DEATH;Suicide;3;5;-302,44;0,2227;0,00;14;0;2;2
1503;DEATH;Suicide;3;4;-302,43;0,2225;0,25;11;0;2;2
1504;DEATH;Suicide;3;4;-302,38;0,2223;0,25;13;0;2;2
1505;DEATH;Suicide;3;7;-292,66;0,2221;0,00;14;2;2;4
1506;DEATH;Suicide;3;13;-294,07;0,2219;0,31;10;3;3;6
1507;DEATH;Suicide;3;4;-302,38;0,2216;0,25;7;0;2;2
1508;DEATH;Suicide;3;7;-292,76;0,2214;0,00;10;2;2;4
1509;DEATH;Suicide;3;4;-302,43;0,2212;0,00;7;0;2;2
1510;DEATH;Suicide;3;6;-295,95;0,2210;0,33;15;1;1;2
1511;DEATH;Suicide;3;4;-302,38;0,2207;0,00;13;0;1;2
1512;DEATH;Suicide;3;4;-302,38;0,2205;0,25;9;0;1;2
1513;DEATH;Suicide;3;13;-296,37;0,2203;0,15;9;3;3;4
1514;DEATH;Suicide;3;4;-302,38;0,2201;0,50;10;0;1;2
1515;DEATH;Suicide;3;4;-302,38;0,2199;0,25;10;0;2;2
1516;DEATH;Suicide;3;6;-295,50;0,2196;0,17;11;1;1;2
1517;DEATH;Suicide;3;4;-302,43;0,2194;0,00;11;0;1;2
1518;DEATH;Suicide;3;4;-302,43;0,2192;0,25;12;0;1;2
1519;DEATH;Suicide;3;4;-302,43;0,2190;0,25;10;0;1;2
1520;DEATH;Suicide;3;33;-304,47;0,2188;0,27;12;5;5;8
1521;DEATH;Suicide;3;4;-302,38;0,2185;0,25;14;0;1;2
1522;DEATH;Suicide;3;4;-302,38;0,2183;0,25;8;0;2;2
1523;DEATH;Suicide;3;11;-293,15;0,2181;0,27;10;3;1;2
1524;DEATH;Suicide;3;9;-293,68;0,2179;0,22;14;3;2;4
1525;DEATH;Suicide;3;25;-303,84;0,2177;0,48;6;2;3;4
1526;DEATH;Suicide;3;4;-302,38;0,2175;0,25;5;0;1;2
1527;DEATH;Suicide;3;41;-293,05;0,2172;0,07;11;6;4;6
1528;DEATH;Suicide;3;4;-302,38;0,2170;0,25;15;0;2;2
1529;DEATH;Suicide;3;5;-295,39;0,2168;0,20;14;1;1;2
1530;DEATH;Suicide;3;10;-298,79;0,2166;0,30;10;1;2;4
1531;DEATH;Suicide;3;4;-302,38;0,2164;0,75;7;0;1;2
1532;DEATH;Suicide;3;4;-302,43;0,2162;0,25;6;0;2;2
1533;DEATH;Suicide;3;4;-302,43;0,2159;0,00;10;0;2;2
1534;DEATH;Suicide;3;5;-295,44;0,2157;0,80;12;1;1;2
1535;DEATH;Suicide;3;4;-302,43;0,2155;0,25;14;0;2;2
1536;DEATH;Suicide;3;14;-299,48;0,2153;0,29;8;2;2;4
1537;DEATH;Suicide;3;4;-302,43;0,2151;0,50;11;0;2;2
1538;DEATH;Suicide;3;4;-302,38;0,2149;0,50;16;0;2;2
1539;DEATH;Suicide;3;18;-302,92;0,2146;0,11;8;2;2;4
1540;DEATH;Suicide;3;8;-304,77;0,2144;0,38;11;0;2;4
1541;DEATH;Suicide;3;4;-302,38;0,2142;0,00;17;0;2;2
1542;DEATH;Suicide;3;4;-302,43;0,2140;0,00;12;0;2;2
1543;DEATH;Suicide;3;4;-302,38;0,2138;0,00;16;0;1;2
1544;DEATH;Suicide;3;4;-302,43;0,2136;0,25;17;0;2;2
1545;DEATH;Suicide;3;5;-295,44;0,2134;0,60;13;1;2;2
1546;DEATH;Suicide;3;4;-302,38;0,2132;0,50;13;0;1;2
1547;DEATH;Suicide;3;4;-302,43;0,2129;0,00;12;0;2;2
1548;DEATH;Suicide;3;4;-302,43;0,2127;0,25;15;0;1;2
1549;DEATH;Suicide;3;4;-302,43;0,2125;0,00;18;0;2;2
1550;DEATH;Suicide;3;4;-302,43;0,2123;0,00;11;0;2;2
1551;DEATH;Suicide;3;4;-302,43;0,2121;0,50;15;0;2;2
1552;DEATH;Suicide;3;7;-292,71;0,2119;0,14;18;2;2;4
1553;DEATH;Suicide;3;4;-302,43;0,2117;0,00;12;0;2;2
1554;DEATH;Suicide;3;19;-293,43;0,2115;0,11;11;2;2;4
1555;DEATH;Suicide;3;4;-302,38;0,2112;0,00;13;0;1;2
1556;DEATH;Suicide;3;9;-298,23;0,2110;0,22;12;1;3;4
1557;DEATH;Suicide;3;4;-302,38;0,2108;0,25;12;0;2;2
1558;DEATH;Suicide;3;53;-331,17;0,2106;0,23;12;6;2;4
1559;DEATH;Suicide;3;4;-302,38;0,2104;0,25;13;0;1;2
1560;DEATH;Suicide;3;4;-302,38;0,2102;0,25;12;0;2;2
1561;DEATH;Suicide;3;5;-302,94;0,2100;0,40;9;0;2;2
1562;DEATH;Suicide;3;21;-299,45;0,2098;0,24;9;3;2;4
1563;DEATH;Suicide;3;4;-302,38;0,2096;0,00;13;0;2;2
1564;DEATH;Suicide;3;4;-302,38;0,2093;0,25;12;0;1;2
1565;DEATH;Suicide;3;5;-295,39;0,2091;0,40;14;1;1;2
1566;DEATH;Suicide;3;7;-304,76;0,2089;0,29;7;0;2;4
1567;DEATH;Suicide;3;5;-295,39;0,2087;0,00;12;1;1;2
1568;DEATH;Suicide;3;5;-295,39;0,2085;0,40;12;1;2;2
1569;DEATH;Suicide;3;10;-294,19;0,2083;0,20;10;3;3;4
1570;DEATH;Suicide;3;4;-302,43;0,2081;0,50;10;0;2;2
1571;DEATH;Suicide;3;4;-302,38;0,2079;0,25;14;0;2;2
1572;DEATH;Suicide;3;4;-302,38;0,2077;0,00;11;0;2;2
1573;DEATH;Suicide;3;4;-302,38;0,2075;0,50;8;0;1;2
1574;DEATH;Suicide;3;4;-302,38;0,2073;0,25;12;0;2;2
1575;DEATH;Suicide;3;4;-302,38;0,2071;0,50;11;0;1;2
1576;DEATH;Suicide;3;4;-302,38;0,2068;0,00;7;0;1;2
1577;DEATH;Suicide;3;4;-302,38;0,2066;0,50;13;0;2;2
1578;DEATH;Suicide;3;5;-295,39;0,2064;0,40;12;1;2;2
1579;DEATH;Suicide;3;4;-302,43;0,2062;0,25;15;0;2;2
1580;DEATH;Suicide;3;4;-302,43;0,2060;0,00;11;0;1;2
1581;DEATH;Suicide;3;4;-302,43;0,2058;0,00;14;0;1;2
1582;DEATH;Suicide;3;4;-302,38;0,2056;0,00;13;0;2;2
1583;DEATH;Suicide;3;4;-302,38;0,2054;0,25;13;0;1;2
1584;DEATH;Suicide;3;4;-302,38;0,2052;0,25;14;0;2;2
1585;DEATH;Suicide;3;9;-292,83;0,2050;0,22;15;2;2;4
1586;DEATH;Suicide;3;4;-302,38;0,2048;0,25;16;0;1;2
1587;DEATH;Suicide;3;9;-298,23;0,2046;0,11;10;2;2;4
1588;DEATH;Suicide;3;5;-302,94;0,2044;0,40;13;0;2;2
1589;DEATH;Suicide;3;4;-302,43;0,2042;0,50;12;0;2;2
1590;DEATH;Suicide;3;10;-304,54;0,2040;0,40;13;1;2;2
1591;DEATH;Suicide;3;4;-302,38;0,2038;0,00;11;0;2;2
1592;DEATH;Suicide;3;9;-292,83;0,2036;0,11;12;3;3;4
1593;DEATH;Suicide;3;7;-292,66;0,2034;0,14;13;2;2;4
1594;DEATH;Suicide;3;7;-297,71;0,2032;0,00;12;1;2;4
1595;DEATH;Suicide;3;5;-295,44;0,2030;0,40;15;1;1;2
1596;DEATH;Suicide;3;4;-302,38;0,2028;0,25;14;0;2;2
1597;DEATH;Suicide;3;4;-302,43;0,2025;0,00;10;0;1;2
1598;DEATH;Suicide;3;4;-302,38;0,2023;0,00;12;0;1;2
1599;DEATH;Suicide;3;4;-302,43;0,2021;0,25;15;0;1;2
1600;DEATH;Suicide;3;33;-317,27;0,2019;0,21;13;3;3;6
1601;DEATH;Suicide;3;5;-302,89;0,2017;0,20;11;0;2;2
